path	line	offset_or_marker	text
Program/src/patches/patch_charge_mana_can_activate.pl	19	0x20000	"#42e91d:	f7 46 08 00 00 02 00	test	dword [esi+0x8], 0x20000	; if ((instance->state & STATE_SUMMON_SICK)"
Program/src/patches/patch_charge_mana_can_activate.pl	20	0x42e934	"#42e924:	74 0e			je	0x42e934			;     == 0) goto 0x42e934"
Program/src/patches/patch_charge_mana_can_activate.pl	22	0x7c7000	"#42e929:	8b 04 85 00 70 7c 00	mov	eax, dword [eax*4+0x7c7000]	; eax = card_data_pointers[eax]"
Program/src/patches/patch_charge_mana_can_activate.pl	24	0x42eba3	"#42e934:	0f 85 69 02 00 00	jne	0x42eba3			;     != 0) goto 0x42eba3"
Program/src/patches/patch_charge_mana_can_activate.pl	27	patch	"patch(""Magic.exe"", 0x42e913,"
Program/src/patches/patch_charge_mana_can_activate.pl	28	0x42e93a	"""eb 25"",	# jmp 0x42e93a"
Program/src/patches/patch_charge_mana_can_activate.pl	37	0x7e7038	"#42e9bf:	8a 8c c0 38 70 7e 00	mov	cl, byte [eax+eax*8+0x7e7038]	; cl = cards_data[iid].type"
Program/src/patches/patch_charge_mana_can_activate.pl	39	0x42e9ee	"#42e9c9:	75 23			jne	0x42e9ee			;     != 0) goto 0x42e9ee"
Program/src/patches/patch_charge_mana_can_activate.pl	40	patch_	"#42e9cb:	6a ff			...					; dispatch_event(...,CAN_ACTIVATE,...)"
Program/src/patches/patch_charge_mana_can_activate.pl	42	patch	patch(0x42e9b9,
Program/src/patches/patch_charge_mana_can_activate.pl	43	0x42e9cb	"""eb 10"",	# jmp 0x42e9cb"
Program/src/patches/patch_charge_mana_can_activate.pl	50	0x7e704c	"#435c58:	f6 84 c0 4c 70 7e 00 01	test	byte [eax+eax*8+0x7e704c], 0x1	; if (cards_data[iid].extra_ability & EA_ACT_ABILITY"
Program/src/patches/patch_charge_mana_can_activate.pl	51	0x435c64	"#435c60:	74 02			je	0x435c64			;     == 0) goto 0x435c64"
Program/src/patches/patch_charge_mana_can_activate.pl	52	patch	patch(0x435c58,
Program/src/patches/patch_charge_mana_can_activate.pl	53	0x435c64	"""eb 0a"",	# jmp 0x435c64"
Program/src/patches/patch_choose_a_card_accelerator_for_gold.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_choose_a_card_accelerator_for_gold.pl	26	Magic.exe	"$filename = ""Magic.exe"";"
Program/src/patches/patch_choose_a_card_accelerator_for_gold.pl	34	0xf7652	seek_and_write($f, 0xf7652,
Program/src/patches/patch_copy_to_display.pl	3	Magic.exe	# Updates Magic.exe and ManalinkEx.dll in-place.
Program/src/patches/patch_copy_to_display.pl	25	Magic.exe	"$filename = ""Magic.exe"";"
Program/src/patches/patch_copy_to_display.pl	33	0x620288	"# 40b928:	68 88 02 62 00		push	0x620288	; arg1 = &CriticalSection"
Program/src/patches/patch_copy_to_display.pl	34	0x4d5e1c	"# 40b92d:	e8 ea a4 0c 00		call	0x4d5e1c	; EnterCriticalSection(&CriticalSection)"
Program/src/patches/patch_copy_to_display.pl	37	0xb928	seek_and_write($f, 0xb928,
Program/src/patches/patch_copy_to_display.pl	38	0x1270340	"0xe9, 0x13, 0x4a, 0xe6, 0x00,		# jmp 0x1270340"
Program/src/patches/patch_copy_to_display.pl	51	0x26f740	"seek_and_write($f, 0x26f740,	#0x1270340"
Program/src/patches/patch_copy_to_display.pl	52	0x620288	"0x68, 0x88, 0x02, 0x62, 0x00,		# push	0x620288		; arg1 = &CriticalSection"
Program/src/patches/patch_copy_to_display.pl	53	0x4d5e1c	"0xe8, 0xd2, 0x5a, 0x26, 0xff,		# call	0x4d5e1c		; EnterCriticalSection(&CriticalSection)"
Program/src/patches/patch_copy_to_display.pl	54	0x200b3ee	"0xe8, 0x9f, 0xb0, 0xd9, 0x00,		# call	0x200b3ee		; copy_to_display_supplement()"
Program/src/patches/patch_copy_to_display.pl	55	0x40b932	"0xe9, 0xde, 0xb5, 0x19, 0xff);		# jmp	0x40b932		; return whence we came"
Program/src/patches/patch_counters.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_counters.pl	12	Patch	use Manalink::Patch;
Program/src/patches/patch_counters.pl	25	0x4d3a15	"# 4d3a0d:	74 06		je	0x4d3a15		;     == 0) goto 0x4d3a15;	// return 0"
Program/src/patches/patch_counters.pl	27	0x4d3a1c	"# 4d3a13:	75 07		jne	0x4d3a1c		;     != 0) goto 0x4d3a1c;"
Program/src/patches/patch_counters.pl	29	0x4d3b51	"# 4d3a17:	e9 35 01 00 00	jmp	0x4d3b51		; goto 0x4d3b51;			// return"
Program/src/patches/patch_counters.pl	31	0x4d3a28	"# 4d3a20:	7c 06		jl	0x4d3a28		;     < 0) goto 0x4d3a28;	// return 0"
Program/src/patches/patch_counters.pl	34	patch	"#patch(""Magic.exe"", 0x4d3a00,"
Program/src/patches/patch_counters.pl	41	0x7d260a01	"#      ""68 01 0a 26 7d"",		# push	0x7d260a01		; arg3 = magic number to call drawcardlib.dll:draw_special_counters()"
Program/src/patches/patch_counters.pl	42	0xffffffff	"#      ""6a ff"",			# push	0xffffffff		; arg2 = magic number not to draw card back"
Program/src/patches/patch_counters.pl	43	0xffffffff	"#      ""6a ff"",			# push	0xffffffff		; arg1 = magic number not to draw card back"
Program/src/patches/patch_counters.pl	44	0x4d5b94	"#      ""e8 77 21 00 00"",		# call	0x4d5b94		; DrawCardBack(...)"
Program/src/patches/patch_counters.pl	50	patch	"patch(""Magic.exe"", 0x4d3a00,"
Program/src/patches/patch_counters.pl	72	0x4d4ca0	"#4d318a:	e8 11 1b 00 00	call	0x4d4ca0		;   eax = get_counter_type_by_id(...)"
Program/src/patches/patch_counters.pl	79	0x4d3a00	"#4d319b:	e8 60 08 00 00	call	0x4d3a00		; draw_special_counters(...)"
Program/src/patches/patch_counters.pl	81	patch	"patch(""Magic.exe"", 0x4d3185,"
Program/src/patches/patch_counters.pl	86	0x7d260a01	"""68 01 0a 26 7d"",		# push	0x7d260a01		; arg3 = magic number to call drawcardlib.dll:get_special_counter_rect()"
Program/src/patches/patch_counters.pl	87	0xffffffff	"""6a ff"",			# push	0xffffffff		; arg2 = magic number not to draw card back"
Program/src/patches/patch_counters.pl	88	0xffffffff	"""6a ff"",			# push	0xffffffff		; arg1 = magic number not to draw card back"
Program/src/patches/patch_counters.pl	89	0x4d5b94	"""e8 f5 29 00 00"",		# call	0x4d5b94		; DrawCardBack(...)"
Program/src/patches/patch_counters.pl	104	0x4d3b74	"# 4d3b6d:	75 05		jne	0x4d3b74		;     != 0) goto 0x4d3b74"
Program/src/patches/patch_counters.pl	105	0x4d3cb8	"# 4d3b6f:	e9 44 01 00 00	jmp	0x4d3cb8		; goto 0x4d3cb8			// return"
Program/src/patches/patch_counters.pl	107	0x4d3b90	"# 4d3b78:	75 16		jne	0x4d3b90		;     != 0) goto 0x4d3b90"
Program/src/patches/patch_counters.pl	112	patch	patch(0x4d3b60,
Program/src/patches/patch_counters.pl	118	0x7d260a03	"""68 03 0a 26 7d"",		# push	0x7d260a03		; arg3 = magic number to call drawcardlib.dll:get_special_counter_rect()"
Program/src/patches/patch_counters.pl	119	0xffffffff	"""6a ff"",			# push	0xffffffff		; arg2 = magic number not to draw card back"
Program/src/patches/patch_counters.pl	120	0xffffffff	"""6a ff"",			# push	0xffffffff		; arg1 = magic number not to draw card back"
Program/src/patches/patch_counters.pl	121	0x4d5b94	"""e8 1a 20 00 00"",		# call	0x4d5b94		; DrawCardBack(...)"
Program/src/patches/patch_counters.pl	144	0x438a00	"#4d3225:	e8 d6 57 f6 ff		# call	0x438a00		; get_displayed_standard_counters_counts(player, card, &counters2, &counters3, &counters4, &counters, &counters5);"
Program/src/patches/patch_counters.pl	161	0x4d3cc0	"#4d325b:	e8 60 0a 00 00		# call	0x4d3cc0		; draw_standard_counters(hdc, &rect_counter, counter2, counters3, counters4, counters, counters5);"
Program/src/patches/patch_counters.pl	164	patch	patch(0x4d31fa,
Program/src/patches/patch_counters.pl	170	0x7d260a02	"""68 02 0a 26 7d"",			# push	0x7d260a02		; arg3 = magic number to call drawcardlib.dll:draw_standard_counters()"
Program/src/patches/patch_counters.pl	171	0xffffffff	"""6a ff"",				# push	0xffffffff		; arg2 = magic number not to draw card back"
Program/src/patches/patch_counters.pl	172	0xffffffff	"""6a ff"",				# push	0xffffffff		; arg1 = magic number not to draw card back"
Program/src/patches/patch_counters.pl	173	0x4d5b94	"""e8 7c 29 00 00"",			# call	0x4d5b94		; DrawCardBack(...)"
Program/src/patches/patch_counters.pl	175	0x4d3263	"""eb 46"",				# jmp	0x4d3263		; skip all the nop's"
Program/src/patches/patch_create_card_instance.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_create_card_instance.pl	25	Magic.exe	"$filename = ""Magic.exe"";"
Program/src/patches/patch_create_card_instance.pl	30	0x4796a0	# Replace call to exe's create_card_instance() at 0x4796a0 with 0x200b272 (create_card_instance()) #
Program/src/patches/patch_create_card_instance.pl	33	0x4796a0	"# 479656:	e8 45 00 00 00		call	0x4796a0"
Program/src/patches/patch_create_card_instance.pl	35	0x79656	seek_and_write($f, 0x79656,
Program/src/patches/patch_create_card_instance.pl	36	0x0200b272	"0xe8, 0x17, 0x1c, 0xb9, 0x01);		# call	create_card_instance	; 0x0200b272"
Program/src/patches/patch_deckdll_dll.pl	8	Patch	use Manalink::Patch;
Program/src/patches/patch_deckdll_dll.pl	15	patch	"patch(""RAW"", ""Deckdll.dll"", 0x194,"
Program/src/patches/patch_disable_validate_loaded_game.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_disable_validate_loaded_game.pl	14	Patch	use Manalink::Patch;
Program/src/patches/patch_disable_validate_loaded_game.pl	24	patch	"patch(""Magic.exe"", 0x4a0850,"
Program/src/patches/patch_dispatch_trigger.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_dispatch_trigger.pl	4	patch_	# 1. Replaces dispatch_trigger() with a call to the corresponding function in C.
Program/src/patches/patch_dispatch_trigger.pl	25	Magic.exe	"$filename = ""Magic.exe"";"
Program/src/patches/patch_dispatch_trigger.pl	30	0x200b1cd	# Replace entire function with an injection to 0x200b1cd (dispatch_trigger) #
Program/src/patches/patch_dispatch_trigger.pl	37	0x371e0	seek_and_write($f, 0x371e0,
Program/src/patches/patch_dispatch_trigger.pl	38	0x0200b1cd	"0xe9, 0xe8, 0x3f, 0xbd, 0x01,	# jmp 0x0200b1cd"
Program/src/patches/patch_do_dialog_hook.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_do_dialog_hook.pl	8	Patch	use Manalink::Patch;
Program/src/patches/patch_do_dialog_hook.pl	14	0x4aa090	"# 471bfb:	68 90 a0 4a 00		push	0x4aa090	; arg4 = &dlgproc_do_dialog"
Program/src/patches/patch_do_dialog_hook.pl	16	patch	"patch(""Magic.exe"", 0x471bfb,"
Program/src/patches/patch_do_dialog_hook.pl	17	0x200b489	"""68 89 b4 00 02"");	# push 0x200b489"
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	3	Magic.exe	# Updates Magic.exe and ManalinkEx.dll in-place.
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	4	0x12702e0	# 1. If dword_0x12702e0 is set to nonzero during DrawSmallCard(), then don't draw generic counters during the next call to draw_standard_counters().
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	6	patch	# This patch has been reverted, and is superseded by patch_counters.pl.
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	10	Patch	use Manalink::Patch;
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	30	0x4d3cc0	"# 4d325b:	e8 60 0a 00 00		call	0x4d3cc0		; eax = draw_standard_counters(...)"
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	33	patch	"#patch(""Magic.exe"", 0x4d322d,"
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	40	patch	"#patch(""Magic.exe"", 0x4d322d,"
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	46	patch	"#patch(""ManalinkEx.dll"", 0x12702c0,"
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	47	0x4d3234	"#      ""a1 34 32 4d 00"",		# mov	eax, dword [0x4d3234]	; eax = *0x4d3234"
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	52	0x4d3234	"#      ""c7 05 34 32 4d 00 00 00 00 00"",	# mov	dword [0x4d3234], 0x0	; *0x4d3234 = 0"
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	68	0x4d3cc0	"#      ""e8 af 39 26 ff"",		# call	0x4d3cc0		; eax = draw_standard_counters(...)"
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	70	0x4d3263	"#      ""e9 4a 2f 26 ff"",		# jmp	0x4d3263		; goto 0x4d3263"
Program/src/patches/patch_dont_draw_counters_on_planeswalkers.pl	74	patch	"#patch(""ManalinkEx.dll"", 0x12702c0,"
Program/src/patches/patch_dont_increase_lands_played_when_put_on_bf.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_dont_increase_lands_played_when_put_on_bf.pl	10	Patch	use Manalink::Patch;
Program/src/patches/patch_dont_increase_lands_played_when_put_on_bf.pl	16	0x4ef1fc	"# 4b5ec5:	ff 05 fc f1 4e 00	inc	dword [0x4ef1fc]	; ++lands_played"
Program/src/patches/patch_dont_increase_lands_played_when_put_on_bf.pl	18	patch	"patch(""Magic.exe"", 0x4b5ec5,"
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	9	Patch	use Manalink::Patch;
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	17	0x401a80	"#(401882)	e8 f9 01 00 00		call	0x401a80		; esi=get_card_instance(eax,ecx)"
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	19	0x4ef1c4	"#(40188b)	ff 04 85 c4 f1 4e 00	inc	dword [eax*4+0x4ef1c4]	; hand_count[eax]++"
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	20	0x471d60	"#(401892)	e8 c9 04 07 00		call	0x471d60		; call_sub_437E20_unless_ai_is_speculating()	// Redraws, I think"
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	24	0x62c17c	"#401899:	a3 7c c1 62 00		mov	dword [0x62c17c], eax	; trigger_cause_controller = eax"
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	25	0x739a20	"#40189e:	89 0d 20 9a 73 00	mov	dword [0x739a20], ecx	; trigger_cause = ecx"
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	27	0x738e00	"#4018a6:	68 00 8e 73 00		push	0x738e00		; arg3 = str_permanent_to_hand"
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	29	0x628670	"#4018b0:	ff 35 70 86 62 00	push	dword [0x628670]	; arg1 = current_turn"
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	30	0x4371a0	"#4018b6:	e8 e5 58 03 00		call	0x4371a0		; dispatch_trigger_twice_once_with_each_player_as_reason(current_turn, TRIGGER_BOUNCE_PERMANENT, str_permanent_to_hand, 0)"
Program/src/patches/patch_dont_trigger_bounce_permanent_on_gy_to_hand.pl	33	patch	"patch(""Magic.exe"", 0x401899,"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	2	patch	"#include ""patch.h"""
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	4	Magic.exe	// Updates Magic.exe in-place.
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	15	Magic.exe	"OPEN(""Magic.exe"");"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	26	0x438dc0	"* 4d17eb:	e8 d0 75 f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	35	0xc3d4	"#define INJ	""\xb9\xd4\xc3\x00\x00""		/* mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll		*/\"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	38	0x4d17f2	"""\x74\x03""			/* je	0x4d17f2		;         == 0) goto 0x4d17f2;						*/\"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	44	0x4d18b7	"""\xe9\xb2\x00\x00\x00""		/* jmp	0x4d18b7		; goto 0x4d18b7	// skip the rest of the code dumbing down color		*/\"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	47	0xd17e3	SEEK_AND_WRITE(f, 0xd17e3);
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	58	0x438dc0	"* 4d1ac1:	e8 fa 72 f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	67	0xc3d4	"#define INJ	""\xb9\xd4\xc3\x00\x00""		/* mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll		*/\"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	70	0x4d1ac8	"""\x74\x03""			/* je	0x4d1ac8		;         == 0) goto 0x4d1ac8						*/\"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	76	0x4d1b8d	"""\xe9\xb2\x00\x00\x00""		/* jmp	0x4d1b8d		; goto 0x4d1b8d	// skip the rest of the code dumbing down color		*/\"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	79	0xd1ab9	SEEK_AND_WRITE(f, 0xd1ab9);
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	90	0x438dc0	"* 4d2df0:	e8 cb 5f f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	99	0xc3d4	"#define INJ	""\xb9\xd4\xc3\x00\x00""		/* mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll		*/\"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	102	0x4d2df7	"""\x74\x03""			/* je	0x4d2df7		;         == 0) goto 0x4d2df7						*/\"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	108	0x4d2ebc	"""\xe9\xb2\x00\x00\x00""		/* jmp	0x4d2ebc		; goto 0x4d2ebc	// skip the rest of the code dumbing down color		*/\"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	111	0xd2de8	SEEK_AND_WRITE(f, 0xd2de8);
Program/src/patches/patch_drawfullcard_drawsmallcard_color.c	115	patch_	"SUCCESS(""patch_drawfullcard_drawsmallcard_color"");"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	3	Magic.exe	# Updates Magic.exe and ManalinkEx.dll in-place.
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	27	Magic.exe	"$filename = ""Magic.exe"";"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	39	0x438dc0	"# 4d17eb:	e8 d0 75 f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	47	0xd17e3	seek_and_write($f, 0xd17e3,
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	48	0xc3d4	"0xb9, 0xd4, 0xc3, 0x00, 0x00,		# mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	51	0x4d17f2	"0x74, 0x03,				# je	0x4d17f2		;         == 0) goto 0x4d17f2;"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	58	0x4d18b7	"0xe9, 0xb2, 0x00, 0x00, 0x00,		# jmp	0x4d18b7		; goto 0x4d18b7	// skip the rest of the code dumbing down color"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	70	0x438dc0	"# 4d1ac1:	e8 fa 72 f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	78	0xd1ab9	seek_and_write($f, 0xd1ab9,
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	79	0xc3d4	"0xb9, 0xd4, 0xc3, 0x00, 0x00,		# mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	82	0x4d1ac8	"0x74, 0x03,				# je	0x4d1ac8		;         == 0) goto 0x4d1ac8"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	89	0x4d1b8d	"0xe9, 0xb2, 0x00, 0x00, 0x00,		# jmp	0x4d1b8d		; goto 0x4d1b8d	// skip the rest of the code dumbing down color"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	101	0x438dc0	"# 4d2df0:	e8 cb 5f f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	109	0xd2de8	seek_and_write($f, 0xd2de8,
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	110	0xc3d4	"0xb9, 0xd4, 0xc3, 0x00, 0x00,		# mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	113	0x4d2df7	"0x74, 0x03,				# je	0x4d2df7		;         == 0) goto 0x4d2df7"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	120	0x4d2ebc	"0xe9, 0xb2, 0x00, 0x00, 0x00,		# jmp	0x4d2ebc		; goto 0x4d2ebc	// skip the rest of the code dumbing down color"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	128	0x438c90	"#4d2bad:	e8 de 60 f6 ff				# call	0x438c90		; get_displayed_pic_num_and_pic_int_id_of_damage_source_playercard(&ret_tgt_ignored, player, card);"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	130	0xd2bad	seek_and_write($f, 0xd2bad,
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	131	0x1270220	"0xe8, 0x6e, 0xd6, 0xd9, 0x00);		# call 0x1270220		; get_displayed_pic_num_and_pic_int_id_of_parent_playercard(&ret_tgt_ignored, player, card);"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	143	0x26f620	"seek_and_write($f, 0x26f620,	#0x1270220"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	157	0xffffffff	"0x0d, 0xff, 0xff, 0xff, 0xff,		# or	eax, 0xffffffff		; eax = -1"
Program/src/patches/patch_drawfullcard_drawsmallcard_color.pl	181	0x7c7000	"0x8b, 0x04, 0x85, 0x00, 0x70, 0x7c, 0,	# mov	eax, dword [eax*4+0x7c7000]	; eax = cards_at_7c7000[eax]"
Program/src/patches/patch_duel_start.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_duel_start.pl	6	0x4e95a8	"# 2. Replace writes to opponent_skill during solo duel start to instead write to a global at 0x4e95a8 ""singleplayer_mode""."
Program/src/patches/patch_duel_start.pl	11	Patch	use Manalink::Patch;
Program/src/patches/patch_duel_start.pl	17	0x60a430	"# 478c5e:	83 3d 30 a4 60 00 00	cmp    dword [0x60a430], 0x0	; if (opponent_skill - 0"
Program/src/patches/patch_duel_start.pl	18	0x478c87	"# 478c65:	74 20			je     0x478c87			;     == 0) goto 0x478c87"
Program/src/patches/patch_duel_start.pl	20	patch	"patch(""Magic.exe"", 0x478c5e,"
